augmented_tweet,label
"[""That ’ s the most dreadful approximation e'er heard.""]",0
['There ’ s a fearsome good sense of style in this elbow room.'],0
['The way thing are handled be truly fearsome.'],0
['Everything do so far constitute just unmixed dreadful.'],0
"['The attitude be dreadful, do it punishing to cooperate.']",0
['This conversation is direct in a horrendous direction.'],0
['The part to the project was horrific and useless.'],0
['A horrific mess has cost micturate of everything touched.'],0
['The execution be absolutely dreadful.'],0
['That ’ s the most frightening idea of all time heard.'],0
['On that point ’ s a dreadful sense of style in this room.'],0
['The way things are handled be in truth terrible.'],0
['Such a dreadful somebody to cultivate with.'],0
['Everything done so far is precisely plain direful.'],0
"['The attitude make up dreaded, urinate it hard to get together.']",0
['This conversation is head up in a dreadful counselling.'],0
['The quality of work hither represent just awful.'],0
"[""Information technology ' s awful how incompetent person you be.""]",0
['The performance was so awe inspiring that it equal blockade.'],0
"[""It ' s terrible dealing with individual so clueless.""]",0
['This whole situation exist awful because of your affair.'],0
['The deportment in that meeting was utterly dreadful.'],1
['Such awful decisions constantly lead to unsuccessful person.'],0
['That attack was downright awful to watch.'],0
['It ’ s awful how ill things be handled.'],0
['Such awful thinking is why zilch gets arrange right.'],0
"['The outcome cost awful, no one expected such incompetency.']",0
['That awesome posture is making information technology impossible to work out together.'],0
"[""On this # FathersDay, I want to take a present moment to express my heartfelt gratitude for, you possess been a constant source of # inspiration in my liveliness. Your determination, kindness, & resilience have always motivated pine tree state to strive for vastness. Thank you for everything. Happy Father ' s Day, daddy 💙 @ MLRLaxmanReddy # FatherAndSon""]",1
['Suffice everything with a good nub and expect zip in return. Self - less forgivingness is the purest soma of kindness.'],1
"['@ iamsrk what a wonderful human embody, Down to Earth Person, excellent, fantastic. Run in can ’ t describe the benignity of @ iamsrk Sir. lovemaking from worlds best place and get earth best health and wealth Dear Sir. !!']",1
"['We cannot represent friends, if you ready money from citizenry in distress. Anyone who cannot practice kindness is not welcome']",1
"['Your locals are not willing to work for crappy job, crappy minute & crappy salary, so you beginning cheap labour from poorer states & and then instead kindness & sensitisation, start targeting them. We derive from poor states & accept it. There is nothing we can answer']",1
['Everyone need to work on adopting a more loving and respectful outlook toward others and practising more acts of kindness and compassion. We mustiness refuse any pattern of hate or resentment toward others and piece of work instead to foster an ambiance of espousal and inclusion.'],1
"[""I ' m very sure that everyone are aware of your kindness and your generosity. The way you reach proscribed to the one who ' s in need and aid them with your guidance be look up to by many. Ane admire you and respect you a lot sir. I just hope you ' d come across this tweet as early as possible""]",1
"[""Practice kindness, it ' s not rocket science nor a skill to be acquired. Information technology ' s in the very root of being human, all we need is some noble intention and Almighty, will give open trillion of chance to be kind, appearance kindness and practice information technology.""]",1
['Any one who stand for Hindu will be label as racist but for other religions it is called brotherhood Similar Hebrew were treat during second world war now Hindus are also going through the same phase. 2 reasons 1. jealousy for their intelligence 2. Fear for their benignity'],1
"['Your donation, irrespective of the amount, will ensure that they have access to safe drinking pee brush up the clock. We request you to spread the book about The Water Bowl Task. Your small act of benignity can save life! Donate now. Link in bio. @ Archi0811 @ Voiceofanimals1']",1
"['Kindness doesn ’ t price anything, but even it ’ s the richest talent you derriere give. Vandematram']",1
"[""The Religious hatred has reach inside the schools. The people world health organization suppose to teach peace and harmoniousness are spreading hate and Antagonism in kids. This is reality of today ' s society where shoal teachers comprise full of hatred for one community. What action have been taken by Govt?""]",1
"['Information technology \' s astir the "" True Side "" which you take. As per your tweet it look like you don \' t want peace in the nation and want to divide people in the name of religion & want hatred among us. You be in a very imp post now, you should focus on Peace and Harmoniousness among the nation.']",1
"['Rahul Indira gandhi ’ s draconian and grave mindset threatens the unity of our nation. His attempt to inject casteism into railroad track grades, drawing dissentious comparisons between Dalits and non - Dalits, reveals a sinister agenda that is harmful to societal harmoniousness.']",0
"['Change is i of the few constant quantity in life time, and understanding that even the almost challenging situations follow temporary can help ease stress and anxiety']",1
['Due to your less understanding our land is not produce and as per your sentiment locals not getting business. . increase your noesis learn IT languages more than crusade unnecessarily.'],1
"['Sir, Very important Scenario of read the asset possesion in the country. The assets holding is determine by societal pressure, perception astir safety and security and presently spring up awareness astir fiscal literature.']",1
"['Sympathise human psychology be like lend shades of gray to the black and white view you have of people. No ace is only good or completely bad, we ’ re all a mix of both and that complexity make up what the gray represents']",1
"['This International Literacy Day, let ’ s celebrate the power of language that school, inspire, and transform us. With each book, each page, and each word, we not alone expand our ain understanding just also light a torch for others to accompany. # dracademy # InternationalLiteracyDay']",1
"['Addressing the public through with meetings or press conferences is crucial for effectual communicating. Tweet solo are insufficient, as they lack depth and understanding. Lineal engagement through speeches and audience ensures more meaningful and informed interactions.']",1
"['If you have faith, trust, understanding, longanimity, forgiveness like a dog towards a human, and human having the like towards God is very hard to find, so we got lot to learn from a dog than any human being. humans made in the image of Divinity are mostly destructive than constructive']",1
"[""Word have lasting power. A single thoughtless remark can echo in individual ' s mind for years, causing ongoing damage. Speak with care and empathy, have intercourse your dustup crataegus laevigata forge another ' s inner dialogue long after you ' ve forgotten them.""]",1
"['“ One of the many gifts that books give readers is a connection to each early. When we share an affection for a writer, an author or a story, we also have a better understanding of people unlike ourselves. Books cultivate empathy. ” — Sarah Jessica Parker']",1
"[""You miss empathy when you ’ ve never been loved. You lack kindness when you ’ ve ne'er loved""]",1
"['Everybody ’ s rightly highlighting Robert Forster ’ s work in JACKIE BROWN, but don ’ thymine overlook THE DESCENDANTS, in which he do the most incredible upending of empathy, hiding his character ’ sec huge heart under a harlan stone cold facade. It ’ s amazing. RIP']",1
"['Everything be take on, including anger, anxiousness and envy, or kindness, honesty and empathy: understanding your setting is how you become who you want to constitute.']",1
"['I admire every one of you who have upward in the morning and still has eff in their heart, leslie townes hope, man, empathy.']",1
"[""Leadership committed to liberty & freedom built Sunshine state into a Republican juggernaut. It ' s astir low taxes & safe communities. Information technology ' s astir standing for our kids & our future. It ' s about commonsense insurance. In 58 days, we will Pass water America Great Again. And Florida will conduct the way.""]",1
"[""Joe Oltmann was set aside on Twitter by the Dorsey regime in 2021; he was banned around the same time President Trump and others be. Now that we have 𝕏, I ' 1000 trust @ elonmusk @ lindayaX @ cstanley @ Nate_Esparza can reinstate his account""]",1
"[""Leaders committed to liberty & freedom built Florida into a Republican juggernaut. It ' s about low taxes & safe communities. It ' s astir standing for our kids & our future. Information technology ' s about commonsense policy. In 58 days, we will Stimulate America Great Again. And Florida will take the way""]",1
